epoch,step,train/loss_bbox,train/loss_bbox_aux_0,train/loss_bbox_aux_1,train/loss_bbox_aux_2,train/loss_bbox_aux_3,train/loss_bbox_aux_4,train/loss_ce,train/loss_ce_aux_0,train/loss_ce_aux_1,train/loss_ce_aux_2,train/loss_ce_aux_3,train/loss_ce_aux_4,train/loss_giou,train/loss_giou_aux_0,train/loss_giou_aux_1,train/loss_giou_aux_2,train/loss_giou_aux_3,train/loss_giou_aux_4,train/loss_total
0,9,5.25847053527832,5.373463153839111,5.922669887542725,5.5819902420043945,5.2287678718566895,5.631746292114258,252.2625732421875,388.5128479003906,311.5030822753906,289.2544860839844,292.4400939941406,277.57183837890625,2.113480567932129,2.127436876296997,2.093557834625244,2.0968711376190186,2.0828697681427,2.0970840454101562,1857.1533203125
3,795,,,,,,,,,,,,,,,,,,,,0.7324607372283936,0.5634408593177795,0.60286945104599,0.563663899898529,0.6904793381690979,0.6113770008087158,1.4903792142868042,1.5024958848953247,1.4911432266235352,1.4904011487960815,1.5018047094345093,1.4978629350662231,1.8152878284454346,1.5717153549194336,1.6482311487197876,1.5668138265609741,1.7774865627288818,1.6501026153564453,22.768016815185547
4,799,0.6031585931777954,0.493554949760437,0.5776952505111694,0.5750927925109863,0.621385395526886,0.6192898750305176,1.312910556793213,1.3224425315856934,1.3295254707336426,1.3120187520980835,1.339424967765808,1.3068406581878662,1.7341645956039429,1.592322826385498,1.7725872993469238,1.6918296813964844,1.7993624210357666,1.6677738428115845,21.67137908935547,,,,,,,,,,,,,,,,,,,
4,809,0.44037318229675293,0.44178006052970886,0.45745599269866943,0.4392194151878357,0.4316234588623047,0.488953173160553,1.409951090812683,1.406851887702942,1.418015718460083,1.421924114227295,1.423499345779419,1.3944461345672607,1.4311587810516357,1.4839266538619995,1.4869885444641113,1.4351567029953003,1.4021110534667969,1.5959798097610474,20.009414672851562,,,,,,,,,,,,,,,,,,,
4,819,0.5236280560493469,0.553670346736908,0.5376694202423096,0.551578164100647,0.562042772769928,0.48401814699172974,1.3804980516433716,1.4104408025741577,1.4016010761260986,1.4139940738677979,1.4102715253829956,1.4045909643173218,1.6652954816818237,1.648128867149353,1.658568024635315,1.7336326837539673,1.6709259748458862,1.6442350149154663,21.6547908782959,,,,,,,,,,,,,,,,,,,
4,829,0.4673200845718384,0.46850496530532837,0.5054140686988831,0.4974258244037628,0.50403892993927,0.47412848472595215,1.6883995532989502,1.674889326095581,1.6750478744506836,1.704768419265747,1.6913013458251953,1.7324644327163696,1.5116066932678223,1.4305286407470703,1.5448641777038574,1.4979393482208252,1.54617440700531,1.4869623184204102,22.10177993774414,,,,,,,,,,,,,,,,,,,
4,839,0.5096870064735413,0.6112564206123352,0.6281030774116516,0.5620522499084473,0.5287580490112305,0.564483642578125,1.5712202787399292,1.4900254011154175,1.5147278308868408,1.534399151802063,1.5819953680038452,1.5343650579452515,1.429134488105774,1.5536799430847168,1.606137990951538,1.4514316320419312,1.3562403917312622,1.4412462711334229,21.468944549560547,,,,,,,,,,,,,,,,,,,
4,849,0.5265195369720459,0.5216789841651917,0.566703200340271,0.5737546682357788,0.5451265573501587,0.5581435561180115,1.421963095664978,1.4069312810897827,1.4456536769866943,1.4313786029815674,1.46439528465271,1.4388084411621094,1.5256022214889526,1.4441031217575073,1.5870375633239746,1.5522981882095337,1.457532525062561,1.5550097227096558,21.022640228271484,,,,,,,,,,,,,,,,,,,
4,859,1.2468539476394653,1.0944464206695557,1.1454215049743652,1.1367793083190918,1.129513144493103,1.156635046005249,1.5470057725906372,1.4598748683929443,1.5010572671890259,1.519020676612854,1.5371381044387817,1.5221716165542603,2.2921202182769775,2.0647222995758057,2.097461462020874,2.087890863418579,2.0448827743530273,2.138680934906006,28.7216739654541,,,,,,,,,,,,,,,,,,,
4,869,0.7868983745574951,0.5845077037811279,0.6023315787315369,0.653972327709198,0.8676075339317322,0.6795215010643005,1.5206853151321411,1.4725868701934814,1.4853181838989258,1.4948623180389404,1.4978440999984741,1.474602460861206,1.9675570726394653,1.8438677787780762,1.7856606245040894,1.8499181270599365,2.0883169174194336,1.8973439931869507,24.553401947021484,,,,,,,,,,,,,,,,,,,
4,879,0.5355983376502991,0.451411634683609,0.5512832403182983,0.5845847129821777,0.4839375913143158,0.5728265643119812,1.6539095640182495,1.6482679843902588,1.6405836343765259,1.6685140132904053,1.6487154960632324,1.6848493814468384,1.5519485473632812,1.4735950231552124,1.6476562023162842,1.6840263605117798,1.4729485511779785,1.6582940816879272,22.612953186035156,,,,,,,,,,,,,,,,,,,
