epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/loss_bbox,train/loss_bbox_aux_0,train/loss_bbox_aux_1,train/loss_bbox_aux_2,train/loss_bbox_aux_3,train/loss_bbox_aux_4,train/loss_ce,train/loss_ce_aux_0,train/loss_ce_aux_1,train/loss_ce_aux_2,train/loss_ce_aux_3,train/loss_ce_aux_4,train/loss_giou,train/loss_giou_aux_0,train/loss_giou_aux_1,train/loss_giou_aux_2,train/loss_giou_aux_3,train/loss_giou_aux_4,train/loss_total,val/loss_bbox,val/loss_bbox_aux_0,val/loss_bbox_aux_1,val/loss_bbox_aux_2,val/loss_bbox_aux_3,val/loss_bbox_aux_4,val/loss_ce,val/loss_ce_aux_0,val/loss_ce_aux_1,val/loss_ce_aux_2,val/loss_ce_aux_3,val/loss_ce_aux_4,val/loss_giou,val/loss_giou_aux_0,val/loss_giou_aux_1,val/loss_giou_aux_2,val/loss_giou_aux_3,val/loss_giou_aux_4,val/loss_total
,1e-08,1.0000000000000001e-07,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,9,7.202123641967773,7.018487930297852,7.122994422912598,7.0604753494262695,6.873452663421631,7.178269386291504,335.082763671875,356.2236022949219,349.9427185058594,364.0787353515625,382.4289855957031,369.2126770019531,2.148984670639038,2.1687204837799072,2.132505416870117,2.137179136276245,2.143568992614746,2.1783804893493652,2212.33447265625,,,,,,,,,,,,,,,,,,,
,1e-08,1.0000000000000001e-07,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,19,6.957522392272949,6.769204616546631,6.9481401443481445,6.859166145324707,6.663293361663818,6.888911247253418,595.7390747070312,635.8656005859375,623.7901000976562,644.854736328125,679.0661010742188,657.164306640625,2.1719539165496826,2.1938014030456543,2.1529288291931152,2.1436774730682373,2.1635358333587646,2.2127795219421387,3890.605224609375,,,,,,,,,,,,,,,,,,,
,1e-08,1.0000000000000001e-07,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,29,6.916360378265381,6.777724742889404,6.93901252746582,6.883522987365723,6.6332268714904785,6.915323734283447,343.1386413574219,367.02093505859375,360.10186767578125,372.438232421875,391.9032897949219,377.5981750488281,2.117098093032837,2.127162218093872,2.0989789962768555,2.0977706909179688,2.1046226024627686,2.1399381160736084,2265.95166015625,,,,,,,,,,,,,,,,,,,
,1e-08,1.0000000000000001e-07,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,39,7.005495071411133,6.893606185913086,6.989655017852783,6.972908973693848,6.749087333679199,6.991061687469482,347.2018737792969,372.22503662109375,365.4018249511719,377.1313781738281,396.6951904296875,382.15289306640625,2.1328322887420654,2.139946222305298,2.110827684402466,2.101640462875366,2.1085216999053955,2.152590274810791,2295.15625,,,,,,,,,,,,,,,,,,,
,1e-08,1.0000000000000001e-07,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,49,6.561709403991699,6.466541767120361,6.667540550231934,6.598206520080566,6.36252498626709,6.5084147453308105,492.3835144042969,530.5845947265625,520.3458251953125,536.9606323242188,563.6727294921875,543.302001953125,2.0405735969543457,2.064333200454712,2.063032865524292,2.0430541038513184,2.0561587810516357,2.0733683109283447,3238.754638671875,,,,,,,,,,,,,,,,,,,
,1e-08,1.0000000000000001e-07,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,59,7.256053924560547,7.131605625152588,7.2573442459106445,7.183862686157227,6.968033790588379,7.221075057983398,276.11376953125,298.0687255859375,293.1079406738281,301.36248779296875,317.40850830078125,304.2127990722656,2.1024258136749268,2.1243932247161865,2.0983564853668213,2.086052417755127,2.086494207382202,2.116820812225342,1845.90673828125,,,,,,,,,,,,,,,,,,,
,1e-08,1.0000000000000001e-07,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,69,6.980343818664551,6.78651762008667,6.943517684936523,6.884560585021973,6.649787425994873,6.929337978363037,462.5877685546875,501.3096618652344,491.5274658203125,505.8292236328125,530.3671264648438,510.68536376953125,2.1499745845794678,2.1688952445983887,2.122756242752075,2.1359353065490723,2.1496856212615967,2.184654712677002,3056.392578125,,,,,,,,,,,,,,,,,,,
,1e-08,1.0000000000000001e-07,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,79,7.161876678466797,6.987299919128418,7.137190818786621,7.072707176208496,6.874945163726807,7.073001384735107,256.5507507324219,279.1741638183594,273.59515380859375,280.80694580078125,295.10009765625,283.82867431640625,2.098627805709839,2.117271661758423,2.081526041030884,2.0925073623657227,2.0893540382385254,2.115523099899292,1723.957763671875,,,,,,,,,,,,,,,,,,,
0,,,86,,,,,,,,,,,,,,,,,,,,6.803850173950195,6.658934116363525,6.802448749542236,6.743029594421387,6.514322757720947,6.7664475440979,425.8143005371094,467.5736389160156,458.44927978515625,472.0176696777344,495.7696838378906,472.91619873046875,2.098745107650757,2.115051746368408,2.088543176651001,2.085284471511841,2.0913500785827637,2.119417428970337,2845.42822265625
